policyId,county,construction
635039,VOLUSIA COUNTY,Reinforced Masonry
820600,VOLUSIA COUNTY,Masonry
104283,VOLUSIA COUNTY,Masonry
344567,VOLUSIA COUNTY,Reinforced Concrete
390647,VOLUSIA COUNTY,Masonry
687412,VOLUSIA COUNTY,Wood
702179,VOLUSIA COUNTY,Masonry
267362,VOLUSIA COUNTY,Masonry
993587,VOLUSIA COUNTY,Masonry
964628,VOLUSIA COUNTY,Wood
490241,VOLUSIA COUNTY,Wood
851104,VOLUSIA COUNTY,Wood
750803,VOLUSIA COUNTY,Wood
325394,VOLUSIA COUNTY,Masonry
380184,VOLUSIA COUNTY,Masonry
427478,VOLUSIA COUNTY,Masonry
652871,VOLUSIA COUNTY,Masonry
363169,VOLUSIA COUNTY,Wood
510053,VOLUSIA COUNTY,Wood
597401,VOLUSIA COUNTY,Wood
446085,VOLUSIA COUNTY,Wood
833892,VOLUSIA COUNTY,Wood
411540,VOLUSIA COUNTY,Wood
518607,VOLUSIA COUNTY,Wood
936683,VOLUSIA COUNTY,Wood
922803,VOLUSIA COUNTY,Wood
739051,VOLUSIA COUNTY,Wood
593852,VOLUSIA COUNTY,Wood
342807,VOLUSIA COUNTY,Wood
231517,VOLUSIA COUNTY,Wood
288380,VOLUSIA COUNTY,Wood
743172,VOLUSIA COUNTY,Wood
689102,VOLUSIA COUNTY,Wood
934296,VOLUSIA COUNTY,Wood
712242,VOLUSIA COUNTY,Wood
835068,VOLUSIA COUNTY,Wood
502795,VOLUSIA COUNTY,Wood
823681,VOLUSIA COUNTY,Wood
931855,VOLUSIA COUNTY,Wood
288831,VOLUSIA COUNTY,Wood
367379,VOLUSIA COUNTY,Wood
248688,VOLUSIA COUNTY,Wood
412421,VOLUSIA COUNTY,Wood
397884,VOLUSIA COUNTY,Wood
958340,VOLUSIA COUNTY,Wood
230201,VOLUSIA COUNTY,Wood
948395,VOLUSIA COUNTY,Wood
622812,VOLUSIA COUNTY,Reinforced Masonry
671040,VOLUSIA COUNTY,Masonry
769552,VOLUSIA COUNTY,Reinforced Masonry
480253,VOLUSIA COUNTY,Masonry
584882,VOLUSIA COUNTY,Masonry
665143,VOLUSIA COUNTY,Masonry
544248,VOLUSIA COUNTY,Wood
390443,VOLUSIA COUNTY,Wood
190066,VOLUSIA COUNTY,Wood
712059,VOLUSIA COUNTY,Masonry
208346,VOLUSIA COUNTY,Wood
900310,VOLUSIA COUNTY,Wood
346225,VOLUSIA COUNTY,Wood
883331,VOLUSIA COUNTY,Masonry
939552,VOLUSIA COUNTY,Wood
877896,VOLUSIA COUNTY,Wood
546349,VOLUSIA COUNTY,Wood
494431,VOLUSIA COUNTY,Wood
805034,VOLUSIA COUNTY,Wood
236937,VOLUSIA COUNTY,Wood
536401,VOLUSIA COUNTY,Wood
436103,VOLUSIA COUNTY,Wood
955859,VOLUSIA COUNTY,Wood
924137,VOLUSIA COUNTY,Wood
314403,VOLUSIA COUNTY,Reinforced Concrete
460074,VOLUSIA COUNTY,Wood
821418,VOLUSIA COUNTY,Wood
641045,VOLUSIA COUNTY,Wood
938089,VOLUSIA COUNTY,Wood
668100,VOLUSIA COUNTY,Wood
917824,VOLUSIA COUNTY,Masonry
822268,VOLUSIA COUNTY,Masonry
375813,VOLUSIA COUNTY,Masonry
101966,VOLUSIA COUNTY,Wood
348639,VOLUSIA COUNTY,Wood
322306,VOLUSIA COUNTY,Reinforced Masonry
257502,VOLUSIA COUNTY,Reinforced Masonry
852679,VOLUSIA COUNTY,Masonry
124120,VOLUSIA COUNTY,Masonry
804951,VOLUSIA COUNTY,Masonry
817095,VOLUSIA COUNTY,Reinforced Masonry
494140,VOLUSIA COUNTY,Reinforced Masonry
140314,VOLUSIA COUNTY,Wood
121536,VOLUSIA COUNTY,Reinforced Masonry
372877,VOLUSIA COUNTY,Masonry
616022,VOLUSIA COUNTY,Wood
534013,VOLUSIA COUNTY,Steel Frame
875969,VOLUSIA COUNTY,Masonry
711199,VOLUSIA COUNTY,Reinforced Masonry
911047,VOLUSIA COUNTY,Masonry
368958,VOLUSIA COUNTY,Reinforced Masonry
350268,VOLUSIA COUNTY,Wood
214997,VOLUSIA COUNTY,Masonry
473386,VOLUSIA COUNTY,Masonry
580467,VOLUSIA COUNTY,Masonry
768274,VOLUSIA COUNTY,Masonry
274203,VOLUSIA COUNTY,Masonry
651151,VOLUSIA COUNTY,Wood
303374,VOLUSIA COUNTY,Wood
216526,VOLUSIA COUNTY,Wood
209743,VOLUSIA COUNTY,Masonry
915117,VOLUSIA COUNTY,Wood
810727,VOLUSIA COUNTY,Reinforced Masonry
104202,VOLUSIA COUNTY,Masonry
698667,VOLUSIA COUNTY,Reinforced Masonry
689858,VOLUSIA COUNTY,Masonry
572239,VOLUSIA COUNTY,Reinforced Masonry
400544,VOLUSIA COUNTY,Masonry
180895,VOLUSIA COUNTY,Masonry
671103,VOLUSIA COUNTY,Masonry
912232,VOLUSIA COUNTY,Masonry
250554,VOLUSIA COUNTY,Masonry
640656,VOLUSIA COUNTY,Reinforced Masonry
294238,VOLUSIA COUNTY,Reinforced Masonry
111823,VOLUSIA COUNTY,Reinforced Concrete
393393,VOLUSIA COUNTY,Wood
595690,VOLUSIA COUNTY,Wood
204057,VOLUSIA COUNTY,Wood
636827,VOLUSIA COUNTY,Reinforced Masonry
454627,VOLUSIA COUNTY,Wood
475102,VOLUSIA COUNTY,Wood
990153,VOLUSIA COUNTY,Wood
838361,VOLUSIA COUNTY,Masonry
462967,VOLUSIA COUNTY,Masonry
246062,VOLUSIA COUNTY,Wood
471298,VOLUSIA COUNTY,Reinforced Masonry
760318,VOLUSIA COUNTY,Masonry
919553,VOLUSIA COUNTY,Wood
629086,VOLUSIA COUNTY,Wood
760194,VOLUSIA COUNTY,Masonry
931590,VOLUSIA COUNTY,Reinforced Masonry
637745,VOLUSIA COUNTY,Wood
104800,VOLUSIA COUNTY,Wood
992441,VOLUSIA COUNTY,Wood
385409,VOLUSIA COUNTY,Reinforced Masonry
258475,VOLUSIA COUNTY,Masonry
206916,VOLUSIA COUNTY,Wood
200383,VOLUSIA COUNTY,Wood
627890,VOLUSIA COUNTY,Wood
375314,VOLUSIA COUNTY,Wood
669789,VOLUSIA COUNTY,Masonry
988857,VOLUSIA COUNTY,Masonry
988994,VOLUSIA COUNTY,Wood
402907,VOLUSIA COUNTY,Masonry
513308,VOLUSIA COUNTY,Wood
567159,VOLUSIA COUNTY,Wood
502873,VOLUSIA COUNTY,Wood
511801,VOLUSIA COUNTY,Wood
484824,VOLUSIA COUNTY,Wood
723662,VOLUSIA COUNTY,Wood
685884,VOLUSIA COUNTY,Wood
188855,VOLUSIA COUNTY,Masonry
505620,VOLUSIA COUNTY,Masonry
800689,VOLUSIA COUNTY,Wood
175975,VOLUSIA COUNTY,Wood
245166,VOLUSIA COUNTY,Masonry
560945,VOLUSIA COUNTY,Masonry
755635,VOLUSIA COUNTY,Masonry
741913,VOLUSIA COUNTY,Masonry
406737,VOLUSIA COUNTY,Wood
190905,VOLUSIA COUNTY,Reinforced Masonry
334833,VOLUSIA COUNTY,Wood
373838,VOLUSIA COUNTY,Masonry
484447,VOLUSIA COUNTY,Wood
806973,VOLUSIA COUNTY,Wood
951753,VOLUSIA COUNTY,Wood
113173,VOLUSIA COUNTY,Masonry
258432,VOLUSIA COUNTY,Reinforced Masonry
783886,VOLUSIA COUNTY,Reinforced Masonry
348235,VOLUSIA COUNTY,Masonry
498962,VOLUSIA COUNTY,Masonry
929712,VOLUSIA COUNTY,Wood
805002,VOLUSIA COUNTY,Wood
580506,VOLUSIA COUNTY,Wood
548244,VOLUSIA COUNTY,Masonry
144354,VOLUSIA COUNTY,Masonry
111513,VOLUSIA COUNTY,Masonry
106797,VOLUSIA COUNTY,Masonry
380644,VOLUSIA COUNTY,Wood
522142,VOLUSIA COUNTY,Masonry
679150,VOLUSIA COUNTY,Masonry
674448,VOLUSIA COUNTY,Masonry
624913,VOLUSIA COUNTY,Wood
111097,VOLUSIA COUNTY,Masonry
568902,VOLUSIA COUNTY,Masonry
204861,VOLUSIA COUNTY,Reinforced Masonry
625408,VOLUSIA COUNTY,Masonry
781405,VOLUSIA COUNTY,Masonry
431180,VOLUSIA COUNTY,Masonry
698485,VOLUSIA COUNTY,Masonry
605133,VOLUSIA COUNTY,Wood
725775,VOLUSIA COUNTY,Wood
738050,VOLUSIA COUNTY,Wood
623147,VOLUSIA COUNTY,Wood
584199,VOLUSIA COUNTY,Wood
477552,VOLUSIA COUNTY,Wood
205174,VOLUSIA COUNTY,Wood
920994,VOLUSIA COUNTY,Masonry
414411,PUTNAM COUNTY,Masonry
127443,PUTNAM COUNTY,Masonry
646252,PUTNAM COUNTY,Masonry
149370,PUTNAM COUNTY,Masonry
813832,PUTNAM COUNTY,Wood
757437,PUTNAM COUNTY,Wood
663669,PUTNAM COUNTY,Wood
747742,PUTNAM COUNTY,Masonry
167170,PUTNAM COUNTY,Masonry
755668,PUTNAM COUNTY,Masonry
220765,PUTNAM COUNTY,Masonry
340423,PUTNAM COUNTY,Wood
296409,PUTNAM COUNTY,Wood
622541,PUTNAM COUNTY,Wood
433965,PUTNAM COUNTY,Wood
602037,PUTNAM COUNTY,Wood
112675,PUTNAM COUNTY,Wood
734077,PUTNAM COUNTY,Wood
175026,PUTNAM COUNTY,Wood
726776,PUTNAM COUNTY,Wood
421862,PUTNAM COUNTY,Wood
461685,PUTNAM COUNTY,Wood
398142,PUTNAM COUNTY,Wood
567345,PUTNAM COUNTY,Wood
104520,PUTNAM COUNTY,Wood
918562,PUTNAM COUNTY,Masonry
772923,PUTNAM COUNTY,Wood
213524,PUTNAM COUNTY,Wood
808555,PUTNAM COUNTY,Wood
790581,PUTNAM COUNTY,Masonry
433048,PUTNAM COUNTY,Masonry
286938,PUTNAM COUNTY,Wood
951072,PUTNAM COUNTY,Wood
840638,PUTNAM COUNTY,Wood
164554,PUTNAM COUNTY,Wood
761176,PUTNAM COUNTY,Wood
342057,PUTNAM COUNTY,Wood
500699,PUTNAM COUNTY,Wood
144162,PUTNAM COUNTY,Wood
838308,PUTNAM COUNTY,Wood
152466,PUTNAM COUNTY,Wood
718667,PUTNAM COUNTY,Masonry
843462,PUTNAM COUNTY,Wood
694205,PUTNAM COUNTY,Wood
586966,PUTNAM COUNTY,Wood
407937,PUTNAM COUNTY,Wood
135483,PUTNAM COUNTY,Wood
953453,PUTNAM COUNTY,Wood
968046,PUTNAM COUNTY,Masonry
327942,PUTNAM COUNTY,Masonry
316579,PUTNAM COUNTY,Masonry
120138,PUTNAM COUNTY,Masonry
602660,PUTNAM COUNTY,Wood
320882,PUTNAM COUNTY,Masonry
897337,PUTNAM COUNTY,Masonry
256496,PUTNAM COUNTY,Reinforced Masonry
212427,PUTNAM COUNTY,Reinforced Masonry
452606,PUTNAM COUNTY,Wood
778202,PUTNAM COUNTY,Masonry
824106,PUTNAM COUNTY,Masonry
466187,PUTNAM COUNTY,Wood
722185,PUTNAM COUNTY,Wood
366703,PUTNAM COUNTY,Wood
165387,PUTNAM COUNTY,Wood
186827,PUTNAM COUNTY,Wood
195618,PUTNAM COUNTY,Wood
254168,PUTNAM COUNTY,Wood
366391,PUTNAM COUNTY,Wood
958924,PUTNAM COUNTY,Wood
149130,PUTNAM COUNTY,Wood
419661,PUTNAM COUNTY,Wood
580558,PUTNAM COUNTY,Wood
725030,PUTNAM COUNTY,Wood
510264,PUTNAM COUNTY,Wood
690281,PUTNAM COUNTY,Wood
153307,PUTNAM COUNTY,Wood
139404,PUTNAM COUNTY,Wood
369596,PUTNAM COUNTY,Wood
457400,PUTNAM COUNTY,Wood
948366,PUTNAM COUNTY,Wood
789551,PUTNAM COUNTY,Wood
686031,PUTNAM COUNTY,Wood
387678,PUTNAM COUNTY,Wood
802100,PUTNAM COUNTY,Wood
711864,PUTNAM COUNTY,Wood
600326,PUTNAM COUNTY,Wood
558889,PUTNAM COUNTY,Wood
845140,PUTNAM COUNTY,Wood
920836,PUTNAM COUNTY,Wood
719430,PUTNAM COUNTY,Wood
934454,PUTNAM COUNTY,Wood
868012,PUTNAM COUNTY,Wood
246333,PUTNAM COUNTY,Wood
731771,PUTNAM COUNTY,Wood
253166,PUTNAM COUNTY,Wood
667946,PUTNAM COUNTY,Wood
793474,PUTNAM COUNTY,Wood
633596,PUTNAM COUNTY,Wood
717023,PUTNAM COUNTY,Wood
983699,PUTNAM COUNTY,Wood
114645,PUTNAM COUNTY,Wood
556597,PUTNAM COUNTY,Wood
893888,PUTNAM COUNTY,Wood
700728,PUTNAM COUNTY,Wood
699131,PUTNAM COUNTY,Wood
753170,PUTNAM COUNTY,Wood
425028,PUTNAM COUNTY,Wood
790428,PUTNAM COUNTY,Wood
811636,PUTNAM COUNTY,Wood
611934,PUTNAM COUNTY,Wood
637270,PUTNAM COUNTY,Wood
651817,PUTNAM COUNTY,Wood
422181,PUTNAM COUNTY,Wood
665319,PUTNAM COUNTY,Wood
639782,PUTNAM COUNTY,Wood
746587,PUTNAM COUNTY,Wood
776621,PUTNAM COUNTY,Wood
896823,PUTNAM COUNTY,Wood
413367,PUTNAM COUNTY,Wood
528932,PUTNAM COUNTY,Wood
116190,PUTNAM COUNTY,Wood
269195,PUTNAM COUNTY,Wood
518592,PUTNAM COUNTY,Wood
731173,PUTNAM COUNTY,Wood
986389,PUTNAM COUNTY,Wood
969190,PUTNAM COUNTY,Wood
337731,PUTNAM COUNTY,Wood
883874,PUTNAM COUNTY,Wood
486803,PUTNAM COUNTY,Wood
606038,PUTNAM COUNTY,Wood
861030,PUTNAM COUNTY,Wood
728023,PUTNAM COUNTY,Wood
897882,MARION COUNTY,Masonry
335532,MARION COUNTY,Wood
560335,MARION COUNTY,Wood
973846,MARION COUNTY,Wood
987432,MARION COUNTY,Masonry
404334,MARION COUNTY,Masonry
887112,MARION COUNTY,Wood
424987,MARION COUNTY,Wood
282987,MARION COUNTY,Wood
500286,MARION COUNTY,Wood
968794,MARION COUNTY,Wood
287417,MARION COUNTY,Wood
960682,MARION COUNTY,Wood
847731,MARION COUNTY,Wood
532586,MARION COUNTY,Wood
292311,MARION COUNTY,Wood
235460,MARION COUNTY,Wood
349312,MARION COUNTY,Wood
262622,MARION COUNTY,Wood
755177,MARION COUNTY,Wood
532414,MARION COUNTY,Wood
210726,MARION COUNTY,Wood
633881,MARION COUNTY,Wood
963319,MARION COUNTY,Wood
452489,MARION COUNTY,Wood
744343,MARION COUNTY,Wood
278402,MARION COUNTY,Wood
942613,MARION COUNTY,Wood
453278,MARION COUNTY,Wood
526027,VOLUSIA COUNTY,Masonry
142888,VOLUSIA COUNTY,Masonry
408741,VOLUSIA COUNTY,Masonry
530623,VOLUSIA COUNTY,Masonry
596770,VOLUSIA COUNTY,Masonry
501751,VOLUSIA COUNTY,Wood
859098,VOLUSIA COUNTY,Reinforced Masonry
385711,VOLUSIA COUNTY,Reinforced Masonry
835721,VOLUSIA COUNTY,Wood
819511,VOLUSIA COUNTY,Masonry
448836,VOLUSIA COUNTY,Wood
519469,PUTNAM COUNTY,Wood
641453,PUTNAM COUNTY,Wood
146663,PUTNAM COUNTY,Wood
141174,PUTNAM COUNTY,Wood
652748,PUTNAM COUNTY,Wood
126465,PUTNAM COUNTY,Wood
685449,PUTNAM COUNTY,Wood
243614,PUTNAM COUNTY,Wood
343488,PUTNAM COUNTY,Masonry
514958,PUTNAM COUNTY,Masonry
469516,VOLUSIA COUNTY,Wood
619865,VOLUSIA COUNTY,Masonry
673130,VOLUSIA COUNTY,Masonry
663647,VOLUSIA COUNTY,Wood
417480,MARION COUNTY,Wood
647418,MARION COUNTY,Masonry
929776,PUTNAM COUNTY,Wood
249458,PUTNAM COUNTY,Wood
769761,PUTNAM COUNTY,Wood
289204,PUTNAM COUNTY,Wood
243627,PUTNAM COUNTY,Wood
911789,PUTNAM COUNTY,Wood
418888,PUTNAM COUNTY,Wood
919862,PUTNAM COUNTY,Wood
547295,PUTNAM COUNTY,Wood
180891,PUTNAM COUNTY,Wood
219673,PUTNAM COUNTY,Wood
218022,PUTNAM COUNTY,Wood
906315,PUTNAM COUNTY,Wood
473173,PUTNAM COUNTY,Wood
418513,PUTNAM COUNTY,Wood
719197,PUTNAM COUNTY,Wood
544405,PUTNAM COUNTY,Wood
954587,PUTNAM COUNTY,Wood
906409,PUTNAM COUNTY,Wood
688845,PUTNAM COUNTY,Wood
533415,PUTNAM COUNTY,Wood
890244,PUTNAM COUNTY,Wood
261967,PUTNAM COUNTY,Wood
229301,PUTNAM COUNTY,Wood
788877,PUTNAM COUNTY,Wood
192040,PUTNAM COUNTY,Wood
196882,PUTNAM COUNTY,Wood
842062,PUTNAM COUNTY,Wood
983477,PUTNAM COUNTY,Wood
287991,PUTNAM COUNTY,Masonry
144550,MARION COUNTY,Masonry
841067,MARION COUNTY,Wood
397301,DUVAL COUNTY,Masonry
517039,DUVAL COUNTY,Wood
392922,DUVAL COUNTY,Reinforced Concrete
195994,DUVAL COUNTY,Masonry
482151,DUVAL COUNTY,Steel Frame
937306,DUVAL COUNTY,Steel Frame
723566,DUVAL COUNTY,Steel Frame
661386,DUVAL COUNTY,Steel Frame
166730,DUVAL COUNTY,Reinforced Concrete
480066,DUVAL COUNTY,Reinforced Concrete
912287,DUVAL COUNTY,Reinforced Concrete
153986,DUVAL COUNTY,Reinforced Masonry
843389,DUVAL COUNTY,Reinforced Masonry
494849,DUVAL COUNTY,Masonry
880406,DUVAL COUNTY,Masonry
448696,DUVAL COUNTY,Masonry
817925,DUVAL COUNTY,Masonry
441078,DUVAL COUNTY,Wood
385673,DUVAL COUNTY,Wood
711393,DUVAL COUNTY,Wood
915094,DUVAL COUNTY,Wood
698195,DUVAL COUNTY,Wood
221882,DUVAL COUNTY,Wood
235147,DUVAL COUNTY,Wood
260700,DUVAL COUNTY,Wood
554632,DUVAL COUNTY,Wood
102724,DUVAL COUNTY,Wood
391617,DUVAL COUNTY,Wood
802172,DUVAL COUNTY,Wood
928816,DUVAL COUNTY,Reinforced Masonry
139833,DUVAL COUNTY,Masonry
827415,DUVAL COUNTY,Wood
127986,DUVAL COUNTY,Wood
389677,DUVAL COUNTY,Steel Frame
167756,DUVAL COUNTY,Masonry
943230,DUVAL COUNTY,Wood
447656,DUVAL COUNTY,Wood
988900,DUVAL COUNTY,Wood
854635,DUVAL COUNTY,Steel Frame
469253,DUVAL COUNTY,Reinforced Masonry
463504,DUVAL COUNTY,Masonry
320105,DUVAL COUNTY,Masonry
366822,DUVAL COUNTY,Masonry
448661,DUVAL COUNTY,Wood
120733,DUVAL COUNTY,Wood
517542,DUVAL COUNTY,Masonry
906582,DUVAL COUNTY,Masonry
181664,DUVAL COUNTY,Reinforced Masonry
911013,DUVAL COUNTY,Masonry
850475,DUVAL COUNTY,Reinforced Masonry
296014,DUVAL COUNTY,Masonry
378986,DUVAL COUNTY,Reinforced Concrete
124034,DUVAL COUNTY,Masonry
774316,DUVAL COUNTY,Masonry
338819,DUVAL COUNTY,Masonry
858354,DUVAL COUNTY,Masonry
910482,DUVAL COUNTY,Masonry
188826,DUVAL COUNTY,Masonry
380502,DUVAL COUNTY,Wood
548302,DUVAL COUNTY,Wood
748193,DUVAL COUNTY,Wood
480533,DUVAL COUNTY,Wood
902221,DUVAL COUNTY,Masonry
311623,DUVAL COUNTY,Masonry
636620,DUVAL COUNTY,Masonry
475334,DUVAL COUNTY,Reinforced Masonry
777845,DUVAL COUNTY,Reinforced Masonry
172295,DUVAL COUNTY,Wood
841655,DUVAL COUNTY,Wood
874415,DUVAL COUNTY,Wood
387733,DUVAL COUNTY,Wood
406043,DUVAL COUNTY,Masonry
614784,DUVAL COUNTY,Wood
998442,DUVAL COUNTY,Masonry
883422,DUVAL COUNTY,Masonry
550451,DUVAL COUNTY,Wood
424701,DUVAL COUNTY,Masonry
743660,DUVAL COUNTY,Wood
544953,DUVAL COUNTY,Wood
443071,DUVAL COUNTY,Wood
763918,DUVAL COUNTY,Wood
909106,DUVAL COUNTY,Wood
696350,DUVAL COUNTY,Wood
614721,DUVAL COUNTY,Masonry
825480,DUVAL COUNTY,Reinforced Masonry
893370,DUVAL COUNTY,Masonry
265093,DUVAL COUNTY,Masonry
338380,DUVAL COUNTY,Masonry
808209,DUVAL COUNTY,Masonry
918251,DUVAL COUNTY,Masonry
688233,DUVAL COUNTY,Wood
933157,DUVAL COUNTY,Wood
841101,DUVAL COUNTY,Masonry
296240,DUVAL COUNTY,Wood
325203,DUVAL COUNTY,Wood
551803,DUVAL COUNTY,Wood
964837,DUVAL COUNTY,Wood
342084,DUVAL COUNTY,Reinforced Masonry
448818,DUVAL COUNTY,Masonry
420069,DUVAL COUNTY,Masonry
468565,DUVAL COUNTY,Masonry
392191,DUVAL COUNTY,Masonry
427015,DUVAL COUNTY,Masonry
645974,DUVAL COUNTY,Masonry
879633,DUVAL COUNTY,Masonry
119923,DUVAL COUNTY,Masonry
153856,DUVAL COUNTY,Masonry
641236,DUVAL COUNTY,Masonry
302939,DUVAL COUNTY,Wood
209859,DUVAL COUNTY,Wood
453301,DUVAL COUNTY,Reinforced Concrete
819507,DUVAL COUNTY,Reinforced Concrete
190938,DUVAL COUNTY,Reinforced Masonry
751740,DUVAL COUNTY,Reinforced Masonry
762833,DUVAL COUNTY,Reinforced Masonry
269651,DUVAL COUNTY,Reinforced Masonry
412870,DUVAL COUNTY,Reinforced Masonry
870808,DUVAL COUNTY,Reinforced Masonry
701807,DUVAL COUNTY,Reinforced Masonry
205168,DUVAL COUNTY,Reinforced Masonry
696966,DUVAL COUNTY,Reinforced Masonry
322600,DUVAL COUNTY,Masonry
742855,DUVAL COUNTY,Masonry
835987,DUVAL COUNTY,Masonry
485295,DUVAL COUNTY,Masonry
657011,DUVAL COUNTY,Wood
779930,DUVAL COUNTY,Wood
919303,DUVAL COUNTY,Wood
152122,DUVAL COUNTY,Wood
335771,DUVAL COUNTY,Wood
723515,DUVAL COUNTY,Wood
717067,DUVAL COUNTY,Wood
463688,DUVAL COUNTY,Wood
763804,DUVAL COUNTY,Wood
327093,DUVAL COUNTY,Wood
520008,DUVAL COUNTY,Wood
759343,DUVAL COUNTY,Wood
737417,DUVAL COUNTY,Wood
309800,DUVAL COUNTY,Wood
315773,DUVAL COUNTY,Wood
878728,DUVAL COUNTY,Wood
352127,DUVAL COUNTY,Wood
284961,DUVAL COUNTY,Wood
831475,DUVAL COUNTY,Masonry
201804,DUVAL COUNTY,Masonry
582791,DUVAL COUNTY,Reinforced Concrete
972041,DUVAL COUNTY,Wood
198560,DUVAL COUNTY,Wood
586732,DUVAL COUNTY,Masonry
794464,DUVAL COUNTY,Reinforced Masonry
122727,DUVAL COUNTY,Masonry
311988,DUVAL COUNTY,Reinforced Concrete
487833,DUVAL COUNTY,Reinforced Masonry
149890,DUVAL COUNTY,Reinforced Concrete
273093,DUVAL COUNTY,Wood
921109,DUVAL COUNTY,Wood
622617,DUVAL COUNTY,Wood
664690,DUVAL COUNTY,Masonry
486659,DUVAL COUNTY,Reinforced Masonry
701732,DUVAL COUNTY,Wood
564674,DUVAL COUNTY,Reinforced Concrete
988483,DUVAL COUNTY,Reinforced Concrete
140391,DUVAL COUNTY,Wood
373814,DUVAL COUNTY,Reinforced Masonry
402034,DUVAL COUNTY,Wood
447138,DUVAL COUNTY,Reinforced Concrete
392338,DUVAL COUNTY,Masonry
650279,DUVAL COUNTY,Reinforced Masonry
453084,DUVAL COUNTY,Reinforced Masonry
717217,DUVAL COUNTY,Reinforced Concrete
552374,DUVAL COUNTY,Reinforced Masonry
368027,DUVAL COUNTY,Reinforced Masonry
829499,DUVAL COUNTY,Masonry
107044,DUVAL COUNTY,Wood
339840,DUVAL COUNTY,Wood
711874,DUVAL COUNTY,Wood
248936,DUVAL COUNTY,Reinforced Masonry
640202,DUVAL COUNTY,Masonry
447614,DUVAL COUNTY,Masonry
867079,DUVAL COUNTY,Wood
601400,DUVAL COUNTY,Wood
903322,DUVAL COUNTY,Wood
622622,DUVAL COUNTY,Wood
966737,DUVAL COUNTY,Wood
797037,DUVAL COUNTY,Wood
902485,DUVAL COUNTY,Wood
505556,DUVAL COUNTY,Reinforced Concrete
790298,DUVAL COUNTY,Reinforced Masonry
859156,DUVAL COUNTY,Masonry
832369,DUVAL COUNTY,Reinforced Masonry
713455,DUVAL COUNTY,Masonry
461214,DUVAL COUNTY,Masonry
985958,DUVAL COUNTY,Wood
269939,DUVAL COUNTY,Wood
175266,DUVAL COUNTY,Wood
899012,DUVAL COUNTY,Wood
164985,DUVAL COUNTY,Masonry
489850,DUVAL COUNTY,Reinforced Masonry
182882,DUVAL COUNTY,Reinforced Masonry
232388,DUVAL COUNTY,Wood
607584,DUVAL COUNTY,Reinforced Masonry
277897,DUVAL COUNTY,Reinforced Masonry
215824,DUVAL COUNTY,Reinforced Masonry
196522,DUVAL COUNTY,Wood
231710,DUVAL COUNTY,Reinforced Masonry
336199,DUVAL COUNTY,Wood
701244,DUVAL COUNTY,Wood
390182,DUVAL COUNTY,Wood
513638,DUVAL COUNTY,Wood
974117,DUVAL COUNTY,Wood
926689,DUVAL COUNTY,Masonry
157336,DUVAL COUNTY,Masonry
297181,DUVAL COUNTY,Masonry
219299,DUVAL COUNTY,Wood
957192,DUVAL COUNTY,Masonry
813767,DUVAL COUNTY,Masonry
870537,DUVAL COUNTY,Masonry
968239,DUVAL COUNTY,Reinforced Masonry
490999,DUVAL COUNTY,Reinforced Masonry
163090,DUVAL COUNTY,Masonry
930584,DUVAL COUNTY,Masonry
668919,DUVAL COUNTY,Wood
786175,DUVAL COUNTY,Wood
895219,DUVAL COUNTY,Wood
238464,DUVAL COUNTY,Wood
849793,DUVAL COUNTY,Wood
724239,DUVAL COUNTY,Wood
544987,DUVAL COUNTY,Masonry
743034,DUVAL COUNTY,Wood
977940,DUVAL COUNTY,Wood
667105,DUVAL COUNTY,Masonry
573248,DUVAL COUNTY,Reinforced Concrete
880620,DUVAL COUNTY,Reinforced Concrete
600006,DUVAL COUNTY,Reinforced Masonry
793776,DUVAL COUNTY,Steel Frame
219141,DUVAL COUNTY,Steel Frame
370785,DUVAL COUNTY,Reinforced Masonry
826626,DUVAL COUNTY,Reinforced Masonry
234824,DUVAL COUNTY,Reinforced Concrete
158816,DUVAL COUNTY,Masonry
298168,DUVAL COUNTY,Reinforced Concrete
952386,DUVAL COUNTY,Wood
863080,DUVAL COUNTY,Masonry
953891,DUVAL COUNTY,Wood
228058,DUVAL COUNTY,Wood
844767,DUVAL COUNTY,Masonry
780551,DUVAL COUNTY,Wood
955322,DUVAL COUNTY,Wood
997100,DUVAL COUNTY,Masonry
470240,DUVAL COUNTY,Wood
168633,DUVAL COUNTY,Reinforced Masonry
128843,DUVAL COUNTY,Masonry
799935,DUVAL COUNTY,Wood
893423,DUVAL COUNTY,Masonry
746121,DUVAL COUNTY,Wood
631288,DUVAL COUNTY,Wood
237339,DUVAL COUNTY,Wood
793626,DUVAL COUNTY,Wood
856137,DUVAL COUNTY,Wood
170184,DUVAL COUNTY,Wood
444567,DUVAL COUNTY,Wood
194738,DUVAL COUNTY,Masonry
454808,DUVAL COUNTY,Masonry
402620,DUVAL COUNTY,Reinforced Masonry
756212,DUVAL COUNTY,Masonry
596649,DUVAL COUNTY,Masonry
487247,DUVAL COUNTY,Masonry
839614,DUVAL COUNTY,Masonry
981981,DUVAL COUNTY,Wood
612511,DUVAL COUNTY,Reinforced Masonry
530844,DUVAL COUNTY,Reinforced Masonry
446962,DUVAL COUNTY,Masonry
718729,DUVAL COUNTY,Masonry
123257,DUVAL COUNTY,Masonry
613286,DUVAL COUNTY,Wood
460660,DUVAL COUNTY,Wood
992831,DUVAL COUNTY,Masonry
206230,DUVAL COUNTY,Masonry
